date,modele_backbone,config_couches,indices_couches,modules_extraits,position_couche,nb_couches_modele,transform,use_gram,use_pca,pca_dim,distribution,dist_type,dist_n_components,dist_covariance_type,dist_bandwidth,metrique_distance,monotonie_moyenne,mono_blur,mono_blur_contrast,mono_noise,mono_aliasing,image_size,n_images_inference,n_images_evaluation,batch_size,random_seed
2026-02-12 17:38:00,sd_vae,single_layer_0,,, / 17,17,gram_spatial,True,False,,empirical,,,,,mmd_rbf_auto,0.449058,0.951076,0.845154,0.0,0.0,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_0,,, / 17,17,gram_spatial,True,False,,empirical,,,,,sinkhorn_reg0.1,0.036558,0.951076,0.845154,-1.0,-0.65,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_0,,, / 17,17,gram_spatial,True,False,,empirical,,,,,energy_n1000,0.240724,0.951076,0.845154,-1.0,0.166667,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_3,,, / 17,17,gram_spatial,True,False,,empirical,,,,,mmd_rbf_auto,0.639521,0.951076,0.845154,0.761853,0.0,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_3,,, / 17,17,gram_spatial,True,False,,empirical,,,,,sinkhorn_reg0.1,0.165637,0.951076,0.845154,-0.65035,-0.483333,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_3,,, / 17,17,gram_spatial,True,False,,empirical,,,,,energy_n1000,0.915986,0.951076,0.845154,0.951049,0.916667,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_6,,, / 17,17,gram_spatial,True,False,,empirical,,,,,mmd_rbf_auto,0.67325,0.951076,0.845154,0.89677,0.0,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_6,,, / 17,17,gram_spatial,True,False,,empirical,,,,,sinkhorn_reg0.1,0.419541,0.951076,0.845154,0.398601,-0.516667,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_6,,, / 17,17,gram_spatial,True,False,,empirical,,,,,energy_n1000,0.934809,0.951076,0.845154,0.993007,0.95,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_9,9,encoder.down_blocks.2.downsamplers.0,9 / 17,17,gram_spatial,True,False,,empirical,,,,,mmd_rbf_auto,0.865835,0.951076,0.845154,0.936815,0.730297,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_9,9,encoder.down_blocks.2.downsamplers.0,9 / 17,17,gram_spatial,True,False,,empirical,,,,,sinkhorn_reg0.1,0.621814,0.951076,0.845154,0.307692,0.383333,256,30,10,16,42
2026-02-12 17:38:00,sd_vae,single_layer_9,9,encoder.down_blocks.2.downsamplers.0,9 / 17,17,gram_spatial,True,False,,empirical,,,,,energy_n1000,0.922309,0.951076,0.845154,0.993007,0.9,256,30,10,16,42
