date,modele_backbone,config_couches,indices_couches,modules_extraits,position_couche,nb_couches_modele,transform,use_gram,use_pca,pca_dim,distribution,dist_type,dist_n_components,dist_covariance_type,dist_bandwidth,metrique_distance,monotonie_moyenne,mono_blur,mono_blur_contrast,mono_noise,mono_aliasing,image_size,n_images_inference,n_images_evaluation,batch_size,random_seed
2026-02-09 16:02:05,dinov2_vitb14,single_layer_9,9,blocks.8,9 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,fid,0.594891,0.951076,0.845154,1.0,-0.416667,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_9,9,blocks.8,9 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,cmmd,0.589616,0.863397,0.654654,0.840413,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_9,9,blocks.8,9 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,fid,0.594891,0.951076,0.845154,1.0,-0.416667,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_9,9,blocks.8,9 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,cmmd,0.589616,0.863397,0.654654,0.840413,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_10,10,blocks.9,10 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,fid,0.379723,0.616527,0.169031,1.0,-0.266667,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_10,10,blocks.9,10 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,cmmd,0.359013,0.6742,0.0,0.761853,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_10,10,blocks.9,10 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,fid,0.379723,0.616527,0.169031,1.0,-0.266667,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_10,10,blocks.9,10 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,cmmd,0.359013,0.6742,0.0,0.761853,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_11,11,blocks.10,11 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,fid,0.836558,0.951076,0.845154,1.0,0.55,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_11,11,blocks.10,11 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,cmmd,0.603705,0.863397,0.654654,0.89677,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_11,11,blocks.10,11 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,fid,0.836558,0.951076,0.845154,1.0,0.55,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_11,11,blocks.10,11 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,cmmd,0.603705,0.863397,0.654654,0.89677,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_12,12,blocks.11,12 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,fid,-0.593031,-0.320211,-0.845154,-0.573427,-0.633333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_12,12,blocks.11,12 / 14,14,gram_pca,True,True,10,gmm_diag,gmm,5,diag,,cmmd,0.0,0.0,0.0,0.0,0.0,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_12,12,blocks.11,12 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,fid,-0.593031,-0.320211,-0.845154,-0.573427,-0.633333,224,100,50,512,42
2026-02-09 16:02:05,dinov2_vitb14,single_layer_12,12,blocks.11,12 / 14,14,gram_pca,True,True,10,gmm_full,gmm,5,full,,cmmd,0.0,0.0,0.0,0.0,0.0,224,100,50,512,42
